ぼづべぁ,40,まけずぎらい,137,58,152,37,58
てぱろへ,40,まけずぎらい,127,79,175,46,87
ゃぇどぷ,40,まけずぎらい,134,56,145,45,63
ぅぅもぽ,40,まけずぎらい,96,50,174,39,73
うげくめ,40,まけずぎらい,128,66,151,39,72
ぬはぞす,40,まけずぎらい,127,70,161,43,70
ねぽやぃ,40,まけずぎらい,99,51,164,42,62
すれせぁ,40,まけずぎらい,124,67,133,39,76
ろぅぼげ,40,まけずぎらい,112,60,151,42,69
ぜずみづ,40,まけずぎらい,109,56,148,47,73
ゎとやつ,40,まけずぎらい,107,68,154,47,55
ゅぎをぴ,40,のんきもの,128,42,160,43,73
ばうぼょ,40,のんきもの,133,52,166,41,83
りゅぴぃ,40,のんきもの,114,42,137,47,85
けぺぜび,40,のんきもの,123,43,147,54,89
ぁつづて,40,のんきもの,148,46,163,52,90
つのにな,40,のんきもの,125,44,149,41,96
いづゆぁ,40,のんきもの,134,45,174,40,85
にごこぎ,40,のんきもの,128,40,148,44,75
いぅもふ,40,のんきもの,141,43,147,35,76
ちたばび,40,のんきもの,137,41,154,52,71
ゅずよゅ,40,のんきもの,132,49,133,51,81
ぎゐぼさ,40,のんきもの,128,43,148,50,87
せけたな,40,のんきもの,125,49,173,55,82
てぞとづ,40,のんきもの,123,44,153,49,66
みけらぇ,40,のんきもの,91,46,165,48,90
ぎばけゑ,40,のんきもの,135,47,172,42,61
ゅえだり,40,のんきもの,116,45,176,40,85
じてでぷ,40,のんきもの,112,40,141,43,91
ねぃらと,40,のんきもの,125,42,144,41,65
ただぺり,40,のんきもの,129,37,155,53,88
びゆげへ,40,のんきもの,124,48,155,49,75
ちらゅぬ,40,のんきもの,141,45,161,53,80
ざただせ,40,のんきもの,136,38,155,53,82
にてぅゅ,40,のんきもの,129,45,147,56,78
っそつれ,40,のんきもの,128,46,116,44,71
ねゆかを,40,のんきもの,121,56,141,52,78
ゑぃゃす,40,のんきもの,148,48,166,43,72
のばだみ,40,のんきもの,136,49,146,56,100
ぞぇたぷ,40,のんきもの,137,34,174,45,81
らけゎづ,40,のんきもの,122,35,135,50,88
いぺぎぺ,40,のんきもの,119,47,170,46,62
こはくと,40,のんきもの,122,37,172,46,90
ごぇぴて,40,のんきもの,105,40,170,35,80
かぅいだ,40,のんきもの,130,32,169,39,79
りゐよっ,40,のんきもの,142,44,144,41,79
ぐやでっ,40,のんきもの,125,41,137,56,81
のせぽぞ,40,のんきもの,107,45,160,53,77
らのやぅ,40,のんきもの,145,37,176,45,78
ゅひむえ,40,のんきもの,133,41,145,48,84
けざくだ,40,のんきもの,114,43,150,39,64
ちゎかぅ,40,のんきもの,136,46,124,48,81
あざゃお,40,のんきもの,137,41,153,45,66
ぼなこつ,40,のんきもの,151,42,167,46,70
もべぅど,40,のんきもの,112,32,123,54,60
がぃらの,40,のんきもの,124,47,166,59,83
りはぶど,40,のんきもの,134,52,183,44,98
くげぶめ,40,のんきもの,129,44,157,49,84
てぬくお,40,のんきもの,104,45,128,42,76
さゐへさ,40,のんきもの,125,53,157,39,76
おとたせ,40,のんきもの,101,44,120,37,63
けちみっ,40,のんきもの,116,40,188,48,82
りはょろ,40,のんきもの,123,39,138,51,68
ふぴじひ,40,のんきもの,135,37,184,46,65
えずでぶ,40,のんきもの,130,36,147,39,94
めおのそ,40,のんきもの,143,53,146,44,81
かみすな,40,のんきもの,129,41,155,46,85
きざもの,40,のんきもの,143,44,135,42,79
しぽちゅ,40,のんきもの,131,45,123,50,73
をくひじ,40,のんきもの,116,45,158,48,83
やめぅし,40,のんきもの,142,43,169,48,74
さろくぶ,40,のんきもの,107,46,138,49,77
ゃぃじゎ,40,のんきもの,135,41,169,49,86
らよすを,40,のんきもの,113,42,151,42,95
ょここぶ,40,のんきもの,104,40,151,53,82
ぺなぜた,40,のんきもの,136,39,163,46,66
ぱのおを,40,のんきもの,101,41,180,41,79
のはせよ,40,のんきもの,132,38,166,49,73
みぬわは,40,のんきもの,122,44,152,47,83
まゆざほ,40,のんきもの,134,53,152,56,89
ばをざる,40,のんきもの,123,45,151,42,83
ゐすざぬ,40,のんきもの,128,43,170,43,78
ちぜるる,40,のんきもの,132,39,176,50,81
ゐごねゆ,40,のんきもの,125,42,162,48,62
ょづせむ,40,のんきもの,112,40,138,49,77
めぽざわ,40,のんきもの,116,38,134,55,80
とれざが,40,のんきもの,143,41,145,55,77
ゐこょへ,40,のんきもの,129,43,139,42,80
ぼぜなま,40,のんきもの,127,49,156,37,89
わざぼが,40,のんきもの,107,42,157,41,85
ぴくぬげ,40,のんきもの,106,44,161,44,78
いにめば,40,のんきもの,105,48,141,46,69
こりぅぞ,40,のんきもの,113,43,135,59,69
ちぱえす,40,のんきもの,135,45,189,38,81
ねぷゐぢ,40,のんきもの,143,35,140,47,85
ぢょつよ,40,のんきもの,121,53,154,51,95
ぺゆょこ,40,のんきもの,123,49,156,38,83
ぎれぶれ,40,のんきもの,117,46,154,42,76
がおぅほ,40,のんきもの,131,39,136,48,92
とるめず,40,のんきもの,149,42,131,45,80
はぁさり,40,のんきもの,118,51,168,54,76
くけこよ,40,のんきもの,128,47,154,44,83
ゐずたぱ,40,のんきもの,122,44,138,49,75
めぞわず,40,のんきもの,125,42,127,48,88
いべほぷ,40,のんきもの,121,51,150,43,90
みぬあへ,40,のんきもの,114,40,165,46,59
なょぴね,40,のんきもの,123,44,165,45,103
みえふし,40,のんきもの,151,53,152,47,81
ひゆぽげ,40,のんきもの,128,47,162,44,88
ぉじどか,40,のんきもの,124,45,134,49,76
ぱぢがょ,40,のんきもの,141,47,150,44,79
きとそぞ,40,せけんしらず,99,48,124,22,76
くぼふず,40,せけんしらず,124,47,129,29,63
ゎがさじ,40,せけんしらず,118,53,105,25,81
わべちみ,40,せけんしらず,131,57,129,28,86
どぷしび,40,せけんしらず,128,68,107,27,87
ぬぐまぽ,40,せけんしらず,114,46,126,25,95
とぐいら,40,せけんしらず,126,53,138,28,68
どせそひ,40,せけんしらず,117,56,135,24,84
しめぁぺ,40,せけんしらず,129,42,113,27,101
ろこりこ,40,せけんしらず,137,66,127,23,73
ぷじこき,40,せけんしらず,125,54,118,18,103
せぃぉま,40,せけんしらず,143,67,111,29,80
ぼほゆあ,40,せけんしらず,109,52,109,22,73
ゃぬぷみ,40,せけんしらず,108,59,125,28,78
ぺたきじ,40,せけんしらず,126,60,106,21,76
ひかくわ,40,せけんしらず,89,57,123,23,71
ちじまぉ,40,せけんしらず,133,49,139,25,85
すぁのあ,40,せけんしらず,121,58,114,23,83
やちうざ,40,せけんしらず,115,56,136,26,85
れいしげ,40,せけんしらず,122,49,124,25,74
をゃまぼ,40,せけんしらず,119,58,144,30,76
はかたか,40,せけんしらず,117,57,113,23,93
べつきす,40,せけんしらず,129,38,102,26,83
のゅむよ,40,せけんしらず,97,62,113,20,87
さぞにし,40,せけんしらず,108,49,106,30,84
じどぁべ,40,せけんしらず,121,41,97,24,87
わぱふふ,40,せけんしらず,113,68,112,33,76
ぉずぜぼ,40,せけんしらず,129,58,115,23,84
ゑおおづ,40,せけんしらず,118,51,151,18,89
ぉのひあ,40,せけんしらず,132,57,131,29,88
にばぺぽ,40,せけんしらず,119,49,114,31,74
くねとぴ,40,せけんしらず,138,52,135,31,76
いいぐず,40,せけんしらず,139,50,110,25,77
むごむち,40,せけんしらず,130,51,138,27,94
づせゐえ,40,せけんしらず,131,53,116,29,98
めめおへ,40,せけんしらず,123,58,114,31,87
けぇくど,40,せけんしらず,136,48,151,25,84
ゆがたど,40,せけんしらず,134,58,123,26,84
もこをば,40,せけんしらず,119,56,116,27,83
ゐずぢぁ,40,せけんしらず,121,59,119,28,81
みょほゆ,40,せけんしらず,112,56,139,31,68
をろねょ,40,せけんしらず,125,61,120,20,71
ゐりぅひ,40,せけんしらず,118,47,154,25,105
ぼゃせな,40,せけんしらず,136,46,121,21,89
がざはじ,40,せけんしらず,120,54,131,20,94
ずぺびぎ,40,せけんしらず,129,54,142,26,86
ょほにに,40,せけんしらず,136,51,109,21,82
へずあつ,40,せけんしらず,118,58,113,30,96
しだぉび,40,せけんしらず,152,52,120,25,82
まぎざち,40,せけんしらず,126,67,140,26,100
ぬすぁじ,40,せけんしらず,123,48,133,24,94
ひれうふ,40,せけんしらず,118,44,157,29,72
ぷざじみ,40,せけんしらず,102,68,114,30,98
ょぼひを,40,せけんしらず,122,47,123,27,78
るぷやめ,40,せけんしらず,136,60,107,26,86
ぢゐすい,40,せけんしらず,106,56,132,30,96
をひけゎ,40,せけんしらず,114,61,130,33,84
ぎずぐぢ,40,せけんしらず,115,55,121,26,95
ゎぇえか,40,せけんしらず,129,60,134,25,71
ぉぺらぴ,40,せけんしらず,128,54,104,20,84
ぷりてぉ,40,せけんしらず,134,57,132,22,89
ゅよなぎ,40,せけんしらず,112,56,140,24,82
ゅぁぶぅ,40,せけんしらず,96,54,100,26,79
ぺろとひ,40,せけんしらず,115,49,122,26,82
しひねじ,40,せけんしらず,117,47,115,28,76
へこびぺ,40,せけんしらず,113,64,132,28,88
ばおえあ,40,せけんしらず,108,64,109,30,82
ぃほおひ,40,せけんしらず,129,56,125,29,89
ぎぱまぁ,40,せけんしらず,126,44,141,30,93
ゎかぶび,40,せけんしらず,137,53,112,19,96
せつよぐ,40,せけんしらず,120,53,108,29,71
おやぶぷ,40,せけんしらず,135,57,97,30,82
ぱもゅゐ,40,せけんしらず,120,53,119,32,70
ぢはぴょ,40,せけんしらず,125,46,143,27,79
ぃぎせざ,40,せけんしらず,146,45,121,30,73
るずおぇ,40,せけんしらず,142,51,129,28,79
ぴぉけづ,40,せけんしらず,134,49,127,20,86
ゎみもを,40,せけんしらず,109,51,130,24,75
せげぁじ,40,せけんしらず,114,42,107,18,84
かさうに,40,せけんしらず,133,54,113,27,84
ゐぴほめ,40,せけんしらず,119,54,138,27,72
ばべぞけ,40,せけんしらず,122,60,134,26,91
ぎまぃゅ,40,せけんしらず,139,46,141,25,82
ずもだて,40,せけんしらず,130,61,105,26,64
なくやり,40,せけんしらず,128,57,120,28,76
ゎてぬば,40,せけんしらず,125,52,126,27,82
いせっそ,40,せけんしらず,130,49,112,24,69
きもぎを,40,せけんしらず,121,51,129,26,67
ゎぎじき,40,せけんしらず,142,59,105,30,96
どろぴそ,40,せけんしらず,110,50,114,28,81
ぎらゃせ,40,せけんしらず,124,47,95,20,88
ぎびうら,40,せけんしらず,125,51,130,34,90
ょぼけぜ,40,せけんしらず,118,48,108,27,82
きねたぽ,40,せけんしらず,116,53,129,26,69
じりじぎ,40,せけんしらず,125,61,118,27,86
そくぷで,40,せけんしらず,116,51,124,22,80
っれをざ,40,せけんしらず,137,57,147,23,82
ぞごりひ,40,せけんしらず,119,59,129,28,77
まみでれ,40,せけんしらず,114,51,109,23,91
るししぅ,40,せけんしらず,133,48,116,20,89
ぎぅのご,40,がんこもの,125,26,150,17,49
ぃほろぺ,40,がんこもの,117,25,152,18,62
ぇれはわ,40,がんこもの,107,30,151,21,40
ぶそゆゎ,40,がんこもの,127,30,189,17,56
でぎきぼ,40,がんこもの,116,41,183,18,57
ぶざなぼ,40,がんこもの,135,29,178,22,47
うあやぇ,40,がんこもの,131,41,181,16,52
よちほが,40,がんこもの,135,36,155,20,57
ほかると,40,がんこもの,120,29,165,18,48
わそやゎ,40,がんこもの,128,34,124,15,44
げつねろ,40,がんこもの,135,34,183,21,45
くふぢべ,40,がんこもの,151,36,139,23,52
ぺへうも,40,がんこもの,100,25,179,23,47
ょせゎだ,40,がんこもの,120,37,163,20,60
めずぶた,40,がんこもの,111,25,170,19,47
せすだざ,40,がんこもの,140,32,193,20,58
ゆみしぼ,40,がんこもの,101,34,143,21,50
ぱぃへく,40,がんこもの,106,34,176,19,61
れたはゐ,40,がんこもの,120,34,143,19,60
ざどぬも,40,がんこもの,135,29,156,21,50
ろでむぅ,40,がんこもの,133,31,161,15,37
ぱむこゆ,40,がんこもの,131,29,176,21,40
いぃろを,40,がんこもの,146,37,129,18,43
へゐがづ,40,がんこもの,133,30,181,20,46
えてやふ,40,がんこもの,119,37,199,26,41
でひわち,40,がんこもの,109,34,164,23,54
もせぐや,40,がんこもの,132,31,202,23,42
びぼづわ,40,がんこもの,110,33,192,19,50
べゅぶぴ,40,がんこもの,135,37,183,22,38
ゎやまみ,40,がんこもの,122,32,156,20,60
ぺこずに,40,がんこもの,131,35,165,26,43
ぉかゆり,40,がんこもの,120,26,172,21,61
わぼゐゅ,40,がんこもの,124,33,163,17,53
ばしづが,40,がんこもの,142,37,166,19,58
もぐさた,40,がんこもの,123,37,164,16,57
ひよどく,40,がんこもの,110,34,157,21,45
ぇづよに,40,がんこもの,139,32,154,20,45
はふどび,40,がんこもの,137,24,170,17,40
だぐぎぷ,40,がんこもの,115,25,192,16,48
くみれか,40,がんこもの,133,39,178,17,50
るよぞぱ,40,がんこもの,137,33,147,20,56
むにざま,40,がんこもの,114,32,165,25,47
ぁぃふへ,40,がんこもの,110,35,172,19,59
ぽごょぼ,40,がんこもの,146,35,177,22,53
こゎのゑ,40,がんこもの,123,28,142,21,60
とぉぬゃ,40,がんこもの,122,38,188,20,52
ざょぅせ,40,がんこもの,133,31,161,25,49
ぴかろぺ,40,がんこもの,109,36,163,19,67
ざばめゐ,40,がんこもの,137,35,156,25,53
おはわぢ,40,がんこもの,133,37,162,24,52
めぴけり,40,がんこもの,128,26,156,20,46
ねとめゆ,40,がんこもの,115,28,191,24,52
はたやく,40,がんこもの,129,31,158,19,45
しをゑぢ,40,がんこもの,122,33,139,22,46
やへがわ,40,がんこもの,117,33,156,20,45
ぱぶつさ,40,がんこもの,123,27,180,16,44
のぷぃか,40,がんこもの,126,31,174,25,42
にらそぉ,40,がんこもの,119,29,179,20,62
えびどえ,40,がんこもの,122,33,168,19,47
るさゅけ,40,がんこもの,115,32,174,23,54
ぢろせっ,40,がんこもの,124,34,160,15,41
おらまほ,40,がんこもの,114,31,173,22,54
づぉひべ,40,がんこもの,127,36,164,16,38
ゅぱをわ,40,がんこもの,137,30,150,32,43
びきぷど,40,がんこもの,138,36,163,24,52
ぷれやよ,40,がんこもの,134,35,129,24,39
ぞゎかろ,40,がんこもの,120,34,182,18,48
ぷせわち,40,がんこもの,129,33,159,26,39
ぷえぁぺ,40,がんこもの,134,32,153,15,55
れさがみ,40,がんこもの,122,29,123,18,49
めばだを,40,がんこもの,118,30,174,26,53
もれかっ,40,がんこもの,121,32,166,20,47
ひらでゑ,40,がんこもの,128,32,187,24,36
ともぎか,40,がんこもの,122,36,157,17,42
めゃみぜ,40,がんこもの,126,37,178,24,49
くあちぢ,40,がんこもの,127,23,175,22,49
むみぜえ,40,がんこもの,124,33,156,22,50
おぜゅぃ,40,がんこもの,124,30,161,19,46
びちぱた,40,がんこもの,127,29,129,19,46
めふぎぱ,40,がんこもの,112,40,157,19,49
まゎぐぢ,40,がんこもの,133,39,184,14,59
こをおざ,40,がんこもの,146,35,139,20,52
のぶああ,40,がんこもの,145,37,186,19,46
へゐゃぽ,40,がんこもの,141,35,184,17,55
づうびぎ,40,がんこもの,104,30,166,20,45
べたてぺ,40,がんこもの,92,35,152,18,48
けろぉす,40,がんこもの,124,39,146,22,38
むりふな,40,がんこもの,121,30,181,24,52
げずなぶ,40,がんこもの,137,35,178,23,41
ぽたぁも,40,がんこもの,127,38,163,23,55
しめろに,40,がんこもの,128,31,198,23,50
ぽぉぺだ,40,がんこもの,123,33,199,23,50
るぉゐう,40,がんこもの,135,40,156,21,50
らとげっ,40,がんこもの,117,33,190,23,46
つらてう,40,がんこもの,125,32,187,20,44
あぴこね,40,がんこもの,112,35,179,22,46
めぷちあ,40,がんこもの,157,32,145,20,54
やくれぜ,40,がんこもの,145,30,177,18,56
ぜぐづび,40,がんこもの,128,27,177,21,53
とにでぎ,40,がんこもの,129,31,191,17,37
ねそびぉ,40,しょうじきもの,103,44,137,54,76
りねしこ,40,しょうじきもの,127,65,155,42,74
ぢくさの,40,しょうじきもの,150,55,119,44,75
べゎきや,40,しょうじきもの,134,55,146,53,84
どぁばっ,40,しょうじきもの,123,55,145,60,65
ずねぇぎ,40,しょうじきもの,123,52,130,49,70
だどどげ,40,しょうじきもの,141,64,139,49,61
かてまつ,40,しょうじきもの,143,61,179,55,66
りぞげょ,40,しょうじきもの,130,55,151,38,70
ゑぬいわ,40,しょうじきもの,131,49,126,45,61
ぞじわお,40,しょうじきもの,114,67,153,44,55
りぁろぬ,40,しょうじきもの,125,55,137,52,60
えばびを,40,しょうじきもの,117,53,150,48,74
けすげら,40,しょうじきもの,106,61,137,49,66
めたっう,40,しょうじきもの,142,47,136,43,68
てなびね,40,しょうじきもの,109,55,140,42,58
どぎぃぉ,40,しょうじきもの,117,53,147,50,79
ぎばゃき,40,しょうじきもの,130,55,151,46,62
げねざね,40,しょうじきもの,121,53,151,54,51
なこちど,40,しょうじきもの,138,51,148,46,67
るゅゎゃ,40,しょうじきもの,131,58,148,54,81
ゅぜまづ,40,しょうじきもの,120,53,135,38,65
ぞゎぢそ,40,しょうじきもの,104,47,181,54,62
つりゅぶ,40,しょうじきもの,106,68,144,43,89
ずせぱゐ,40,しょうじきもの,104,55,152,52,66
くょあれ,40,しょうじきもの,121,68,159,57,64
うでさぇ,40,しょうじきもの,133,64,147,49,52
ぺかごめ,40,しょうじきもの,123,55,130,50,53
っろけゅ,40,しょうじきもの,103,68,146,39,73
ぱてめそ,40,しょうじきもの,122,56,156,38,65
けぷむぉ,40,しょうじきもの,108,59,127,58,69
あぉぽを,40,しょうじきもの,125,65,158,63,63
うごみみ,40,しょうじきもの,126,53,153,41,71
そかみげ,40,しょうじきもの,151,48,155,51,69
とむけぜ,40,しょうじきもの,117,63,143,47,77
ゎじぜを,40,しょうじきもの,109,56,156,37,65
ゆぼゎう,40,しょうじきもの,121,63,124,58,75
ぢへなぴ,40,しょうじきもの,140,60,158,53,73
だそづし,40,しょうじきもの,117,54,156,55,63
をすにず,40,しょうじきもの,127,56,144,49,61
っぺぅゎ,40,しょうじきもの,145,59,147,51,64
れりだけ,40,しょうじきもの,121,61,123,46,78
だしとす,40,しょうじきもの,118,62,158,41,56
のょゑぅ,40,しょうじきもの,117,63,127,51,55
ぷめょあ,40,しょうじきもの,135,51,142,49,57
げつるず,40,しょうじきもの,140,50,128,47,58
ぜへそご,40,しょうじきもの,121,55,133,41,59
ねめえご,40,しょうじきもの,128,60,136,55,63
ぼかゅぺ,40,しょうじきもの,121,56,160,41,65
ゃとゎあ,40,しょうじきもの,121,69,111,50,45
のぜゃし,40,しょうじきもの,116,47,145,43,78
たゎこぼ,40,しょうじきもの,114,51,157,40,55
ごぜゅめ,40,しょうじきもの,129,62,136,40,68
もちせを,40,しょうじきもの,137,57,146,46,77
さょたか,40,しょうじきもの,141,65,139,59,80
ぬりかち,40,しょうじきもの,133,65,128,43,80
みもぉは,40,しょうじきもの,126,64,139,54,70
むまざて,40,しょうじきもの,111,49,151,51,63
むげあぴ,40,しょうじきもの,125,57,142,43,59
ぢぽぜむ,40,しょうじきもの,134,60,171,47,65
ゑのせぶ,40,しょうじきもの,139,57,140,37,72
むぬぶへ,40,しょうじきもの,123,52,129,55,73
づらすめ,40,しょうじきもの,106,56,135,51,75
つょよう,40,しょうじきもの,148,58,135,45,81
まぐかほ,40,しょうじきもの,146,53,142,54,61
やろぞが,40,しょうじきもの,136,49,132,51,69
びぶゑら,40,しょうじきもの,131,54,143,51,63
ぴどぴぷ,40,しょうじきもの,128,57,144,60,66
あねかが,40,しょうじきもの,129,55,121,41,71
たぶべが,40,しょうじきもの,136,49,134,39,70
ぽねぇぱ,40,しょうじきもの,127,62,163,58,63
っきくえ,40,しょうじきもの,114,67,154,52,80
やむぬぁ,40,しょうじきもの,134,63,136,36,65
だるでを,40,しょうじきもの,120,50,154,51,58
ぜょわれ,40,しょうじきもの,124,56,134,50,72
ふかがげ,40,しょうじきもの,113,62,153,44,69
なざづぷ,40,しょうじきもの,149,57,141,52,51
ゎぜぉぽ,40,しょうじきもの,125,54,153,55,71
もでとだ,40,しょうじきもの,126,45,114,42,61
どだゐそ,40,しょうじきもの,106,53,163,59,62
のがしみ,40,しょうじきもの,127,62,139,40,60
ぴろなも,40,しょうじきもの,133,57,139,46,59
こぇぇれ,40,しょうじきもの,123,52,166,40,59
ぴぇぶべ,40,しょうじきもの,112,66,150,39,63
わかほよ,40,しょうじきもの,113,60,132,44,66
ぜきでば,40,しょうじきもの,131,60,144,50,61
にばゐは,40,しょうじきもの,111,56,150,50,55
しぺゅわ,40,しょうじきもの,130,51,155,50,72
くのゆた,40,しょうじきもの,126,58,155,50,82
ごぼむち,40,しょうじきもの,121,57,140,53,66
にぎたぅ,40,しょうじきもの,132,52,121,47,57
せずざぐ,40,しょうじきもの,145,60,139,59,70
ゐぇぅの,40,しょうじきもの,157,59,106,57,73
ずょれぇ,40,しょうじきもの,123,45,143,59,64
しもひた,40,しょうじきもの,122,53,143,57,76
だわみぐ,40,しょうじきもの,152,66,97,57,62
たくぃで,40,しょうじきもの,136,68,136,52,76
こゅうぷ,40,しょうじきもの,144,51,129,47,81
みけでく,40,しょうじきもの,119,57,153,55,64
しちすれ,40,しょうじきもの,112,56,159,41,60
かあせゅ,40,ふつう,118,63,152,39,70
ぞちぱお,40,ふつう,148,55,154,43,86
あゐわわ,40,ふつう,115,63,155,50,56
ぃぱぅご,40,ふつう,103,55,123,48,65
ぃもをゆ,40,ふつう,113,52,121,45,63
のりけき,40,ふつう,128,52,117,44,84
べぁぎさ,40,ふつう,107,52,147,42,65
とへつま,40,ふつう,121,57,160,38,79
さろよゅ,40,ふつう,143,44,131,46,68
ぅぃぢぷ,40,ふつう,109,57,134,46,69
ゑぜわど,40,ふつう,118,67,154,33,78
たゅしへ,40,ふつう,114,51,129,44,74
すくおす,40,ふつう,127,61,132,43,80
ぇえやだ,40,ふつう,118,64,149,49,70
べぼもぽ,40,ふつう,128,66,155,40,72
もろりめ,40,ふつう,129,57,115,42,71
ぽぴぷり,40,ふつう,136,68,153,46,73
ぽずぇぼ,40,ふつう,131,59,140,49,65
きへちざ,40,ふつう,115,78,129,40,82
ゎぁけか,40,ふつう,107,60,121,41,71
とうふじ,40,ふつう,136,54,133,41,73
あだぬゑ,40,ふつう,132,59,147,40,77
れあぽあ,40,ふつう,107,60,142,39,68
めびょゅ,40,ふつう,113,62,134,44,75
れっさぬ,40,ふつう,131,54,136,51,100
どるれそ,40,ふつう,127,48,109,48,80
くきだや,40,ふつう,123,61,159,42,74
ぽふのぼ,40,ふつう,139,41,133,49,62
ゅぇぐね,40,ふつう,138,65,127,43,78
おおむほ,40,ふつう,134,48,142,48,89
ぷのどぽ,40,ふつう,131,59,152,42,81
ねむょか,40,ふつう,118,62,149,42,72
よてさど,40,ふつう,143,60,131,41,77
でゆほお,40,ふつう,130,62,136,55,82
ゅにゆぱ,40,ふつう,132,54,138,61,82
ろどぽぷ,40,ふつう,116,53,144,53,78
ぬぐぁて,40,ふつう,134,69,158,52,93
ぁほぼゃ,40,ふつう,119,57,130,37,76
もぃたの,40,ふつう,112,60,133,40,69
むやよせ,40,ふつう,131,66,103,31,57
すすほれ,40,ふつう,111,64,159,40,77
じめぉば,40,ふつう,125,59,151,44,75
ゃびしみ,40,ふつう,115,49,139,50,74
らやでっ,40,ふつう,134,60,141,41,59
ゃっゎみ,40,ふつう,117,68,126,38,74
もるはく,40,ふつう,152,68,124,44,84
ょくがで,40,ふつう,142,52,147,44,86
どげじく,40,ふつう,144,56,134,37,74
にそゐよ,40,ふつう,122,67,125,39,87
けつそら,40,ふつう,121,53,128,61,82
らぺごほ,40,ふつう,132,59,135,47,73
ぴがぶね,40,ふつう,125,57,127,38,97
むゆそは,40,ふつう,120,47,139,40,68
にゅおろ,40,ふつう,104,47,163,36,85
たろぱれ,40,ふつう,119,47,136,49,61
をゆべゎ,40,ふつう,150,65,147,53,74
ぅばだひ,40,ふつう,117,62,135,47,87
ぴっぬぴ,40,ふつう,120,67,133,51,63
ぅれにう,40,ふつう,133,67,173,40,85
ゆゑどさ,40,ふつう,130,64,138,41,71
よあやな,40,ふつう,121,68,137,49,82
ぎむぺぼ,40,ふつう,108,58,108,39,82
ぬおおけ,40,ふつう,105,66,129,44,62
つざねぇ,40,ふつう,92,55,119,39,74
めぬれだ,40,ふつう,129,65,166,46,70
ざどしぷ,40,ふつう,110,54,159,39,63
ょぼぐそ,40,ふつう,137,74,126,35,76
だょごか,40,ふつう,116,59,119,42,79
ぎゎぃだ,40,ふつう,118,64,143,53,58
さのざよ,40,ふつう,142,51,139,43,92
ぁいかぶ,40,ふつう,132,56,153,34,82
ぇぅほる,40,ふつう,153,72,149,48,74
いわよぢ,40,ふつう,126,66,136,44,72
べゅぐせ,40,ふつう,95,62,111,48,76
げけまる,40,ふつう,113,49,131,44,67
かだかゃ,40,ふつう,105,73,140,50,88
ぎのぶぶ,40,ふつう,137,69,137,39,79
つでのが,40,ふつう,135,40,109,38,72
ぁなちの,40,ふつう,135,67,148,47,76
をばぐや,40,ふつう,122,63,139,48,83
はくぜど,40,ふつう,113,68,139,53,72
づてぽよ,40,ふつう,131,59,137,44,91
じじぉろ,40,ふつう,123,57,141,51,74
ずぎぱぢ,40,ふつう,126,63,139,52,79
ょくぇぅ,40,ふつう,118,69,143,42,76
だるでで,40,ふつう,124,57,150,38,78
りだぉえ,40,ふつう,136,70,147,40,70
すのまゅ,40,ふつう,139,58,127,42,68
ぁのせく,40,ふつう,120,51,137,42,67
へづゆご,40,ふつう,122,66,154,40,77
てさへば,40,ふつう,132,70,148,31,78
わこたゑ,40,ふつう,144,67,151,49,73
びぉぴら,40,ふつう,117,55,135,35,62
っばろに,40,ふつう,119,67,132,51,78
ぱじねき,40,ふつう,114,67,142,49,65
ごぬっぬ,40,ふつう,130,59,164,44,80
さまぅつ,40,ふつう,139,70,117,42,80
にかぴこ,40,ふつう,113,69,131,43,80
るゎどを,40,ふつう,144,74,129,42,88
しへこち,40,ふつう,117,48,128,41,73
ぴべもご,40,でんこうせっか,148,83,144,39,80
ばしすて,40,でんこうせっか,114,82,142,36,70
ちむくご,40,でんこうせっか,120,105,145,44,85
おぇもぃ,40,でんこうせっか,124,96,133,46,91
ぷてひま,40,でんこうせっか,127,73,151,45,73
わしうめ,40,でんこうせっか,119,83,129,47,76
ばぞざゃ,40,でんこうせっか,134,93,140,34,66
なそでぱ,40,でんこうせっか,121,85,141,51,80
のかよゎ,40,でんこうせっか,146,89,124,46,89
へぷぱず,40,でんこうせっか,134,82,141,46,63
ぬにびぅ,40,でんこうせっか,106,101,145,41,63
わぢひせ,40,でんこうせっか,114,101,136,33,79
ぉにかわ,40,でんこうせっか,141,77,158,43,69
どゎぺは,40,でんこうせっか,133,85,134,39,77
たすうを,40,でんこうせっか,127,76,140,44,69
ぃぞよび,40,でんこうせっか,121,93,144,41,76
がふれみ,40,でんこうせっか,127,85,157,31,76
にをもぼ,40,でんこうせっか,128,100,142,43,88
るへほぁ,40,でんこうせっか,104,89,132,44,59
きぱぜし,40,でんこうせっか,119,90,138,51,66
びどすゅ,40,でんこうせっか,111,85,155,53,63
ぃおむぱ,40,でんこうせっか,98,86,129,39,66
ゎこどへ,40,でんこうせっか,102,90,142,45,87
ぇぇゃる,40,でんこうせっか,108,95,161,42,73
ぽみだぬ,40,でんこうせっか,121,101,155,41,60
びずでを,40,でんこうせっか,141,100,142,53,76
みぇぉぐ,40,でんこうせっか,138,90,172,37,77
いゆゎべ,40,でんこうせっか,135,108,140,46,83
みうたろ,40,でんこうせっか,109,93,115,44,55
けぎこり,40,でんこうせっか,146,86,151,41,75
うらぉぼ,40,でんこうせっか,120,90,139,45,75
さはげの,40,でんこうせっか,143,100,145,41,84
